,textID,selected_text
3193,d6b053947f,not at all happydont know what the reason is
3194,7db93d25c6,problem
3195,94977637ab,no transport for church  wont be making it im crushed
3196,a028e284db,what timeeee my mom says i have to do something daw tomorrow eh but were never compelte
3197,513358abe6,missed
3198,d2dbf84fe0,i know exactly where i should be
3199,9d8efb8db9,ive made a game for you stephen   well actually its for us not you
3200,88040d7737,thanks
3201,db4bb26337,amazing
3202,9e2748c5e4,boring
3203,060acf7042,ive been nudged not much going on lately umped games over the wknd and i took one to the pills
3204,5ad2c5e27b,die
3205,6a5af5f4c5,hahahaha where is that train i want on that should be a wild ride
3206,6fe391edf6,love
3207,74e36c1c25,bestie
3208,2dfbe0b7fb,hmmm  is down
3209,fbd7404138,lmaoummmm nothing
3210,a26a75179f,haha agreed  lol
3211,6a72b1eb3c,i love you
3212,981a6f186d,the music video i made for my  project for this city is contagious by  is uploading to youtube now
3213,d794425886,theyre sappin mah sentry errr yea im without power at home right now
3214,2280788f99,crash in qmbol
3215,16ac3c903c,perth australia
3216,007eeb40ff,the beach was phenomenal
3217,8f44c2f7bd,forgot
3218,da82d37656,tiredbut cant go to bed yet
3219,970d89d516,youre a night owl too huh
3220,13d29e0bab,haha no kidding i listen to them all day long bud
3221,afe5ce5d7d,going to group therapy session cant wait to spill my guts ha ha ha
3222,979153b838,its good for you
3223,b34f37f31d,happy mothers day
3224,036b210d6b,what phone do you have  an old rotary
3225,5bfc1c74e0,shocked
3226,c1388fc963,im in schaumburg rite now  and u want ice cream lol its type chilly outside lol i got ice cream here
3227,fd1db57dc0,im donehaha house md marathon ulet
3228,e7d70b0d76,bad
3229,f3f0fde02e,bad
3230,bb47fa7074,just finish clean up my computerguest rooms cupboard my stuffs
3231,8882fae1ac,just watched slumdog millionaire  its soo goood i love it  but its sad
3232,c7b61da1e2,comfy
3233,ab881218a0,eh  have u never heard of belfast where like everyone loves you
3234,e2b73ce8df,wow its only
3235,665dcd4cf2,hollywood
3236,0b4a2b2eb1,i hve a blister on my pinky nd it hurts soooo much
3237,0e72caa348,watching what happens in vegas
3238,2c39030bc4,oh happy day nice weather smiling happy baby
3239,47caebc343,hugs
3240,2dd1bb7561,i want to borrow an  this weekend
3241,109516d45f,nicely
3242,2c4545ae23,terrible
3243,8ef3dee547,everything is spinning
3244,1944d83437,its headed this way
3245,967e1b9ad9,sucks
3246,e4ef55358a,on my way to school not feeln this rainy day at all but i had lots of fun this weekend
3247,da276b88e8,congratulations
3248,c6c2478e74,hate
3249,9e29d43b20,i still have an hour
3250,1012d3a39c,oh dear thats just disturbing   the coffee connoisseur in me just died a little
3251,e37a7b9128,ouch give me a heads up so ill know when to duck
3252,e206dff6da,deliver
3253,9ffc800a5c,i love sundays
3254,e9e0de67a2,wish my headachealmost migraine would go away
3255,5ebdc7d817,hairspray in hair  lighterbong  new haircut
3256,1d5318a66f,listening to jesses music   on myspace also getting the hang of twiiter i feel that i need more followers  dont be shy
3257,35182b1866,thanks
3258,5caa73746c,traveler i want the tix  oh right  im know where near vacaville ca
3259,c3384d4c6b,hurts
3260,95305a8336,im surfin
3261,b7df44c04f,effect
3262,94ba09618a,insomniaa  been trying to sleep for  hours
3263,dec8c3dac3,happy mothers day mamma
3264,1ef4bca3f5,welcome to the twitter world andrew tell david to have a twitter too haha just kiddin i know he doesnt want to have one booo
3265,95b7fa6314,woo
3266,9eb21f1e58,jealous
3267,49e25011f6,hk very funny
3268,0a6580a2ca,amazing
3269,49096c54e2,my  post dedicated to sarahsunny weatherand my love for that snakes on a plane bring it song that should have died already
3270,1746f40680,chatting with matt from mercy mercedes lol
3271,13fccb0fb5,sick
3272,97dbf6e8e1,glad to hear everything is good with you im great  life is good
3273,b7f1a0cd1a,scramming a little early nibs sounds pathetic
3274,689c6b69c9,i wash my dishes like a boss lol
3275,a08d95184f,i wish i was out of schoolbut sadly i still have like another month left
3276,d36296a726,make me one im still craving shrimp
3277,e976f2769d,ive had to abandon the back garden thanks to my superreflective laptop screen
3278,1297b5f02d,is so sorry for letting her down
3279,d205b332e6,bloooooows
3280,bb0316a749,me you counting crows table mountain casino event center near fresno july  are we there or are we there
3281,addf08efba,dw that was funny
3282,0c53b2d4c0,nice
3283,bacb2d1061,shame
3284,864cddfae8,trouble
3285,0a92e46208,good
3286,85ef239798,ur mom just called guess not c u
3287,7276d2cde2,i definitely feel sorry for jamie stewart amsterdam audience can really suck  and read his post of may
3288,d53ddd0172,im not feeling twitter at the moment
3289,064a8c4847,does not feel like
3290,edef02e047,wow thats a big listlol i would be happy if i got half of that done now i feel lazythanks just kidding
3291,695f322a0a,hate
3292,a35314257a,edgefest  or maybe  since youre driving
3293,2641ac37a6,heres some healingsleep energy sweetie
3294,7a1556637a,its not so bad
3295,08c5eb64a5,sorry bro  thats rough
3296,6397544955,excellent
3297,afc326749d,sucks
3298,79f88c9c67,nosorry
3299,db828c7bda,thats love
3300,08d12b46b2,hope
3301,b9078fdb88,cry
3302,6434edb2a5,sad
3303,93c709ddbb,a pleasure bojan
3304,261ead9c14,decaf isnt cutting it right now
3305,4bd68426ce,that sounds good too
3306,6ff929e04b,xo today yeah
3307,d26c5024c9,it would be that dover race that they played on classic
3308,ae45bdeb6d,humidity is not my friend just ask my hair
3309,2d0cd25243,im going to vegas this summer
3310,01fdd344f2,stupid
3311,f1e14aaf4e,kicking like crazy
3312,cbd87d2326,poor thing
3313,dac8af239c,home dont feel like going to work tomorrow
3314,213f65851d,well
3315,41c5bce464,thank
3316,669a4ee511,wins
3317,d8999ff49b,the weather is good mmm what to do today shame working tomorrow
3318,eb96d21b64,thanks to bright kauffman
3319,8e2432e61d,finished work  midday had kiddie dinner  now have no getup  go  ah well its bank holiday   fb
3320,6d68218d8b,tmeme my besties if only  was there  on twitpic   my besties if
3321,a00d6e8a18,hmm had first pizza in ages and feel a bit sick now  thatll teach me
3322,68238c0940,my sister is having a stupid party  i wanna hang out with my friends but hilly wont txt me back
3323,0f870b905c,hoping
3324,afd1917b36,but why do i have to spend it in the office
3325,6d3c1d8ff7,lovely
3326,6face8f81f,i cant i have an exam on wednesday
3327,291a81553f,today was my first day
3328,7b2a38faa7,need to get an adjustment neck is all out of whack
3329,415e492cfb,omg cliff richard songs in my mind just why  lol
3330,374ab5e6cd,wolframs got a chinese room problem if chinese or bangalorean hackers can run it without knowing english why should it
3331,18bcba79be,ive not had a reply on my topic yet  lolz welll its not somethin you could reply too but yanno
3332,f529745a98,woo hoo  sun outside might be able to get some sunset shots tonight  fingers crossed
3333,ba6d7433fe,m transtelecom
3334,056c205514,good
3335,ab65e404fd,last time well get tacos like this
3336,0815af3970,have you seen the game on the website awesomness go on msn
3337,897dab966b,where  u magazine
3338,694a98d42f,cool
3339,1b5a4bc443,glad
3340,92ef69c5ca,hmmm hes so lovely i wish he was here now im tired but cant sleep
3341,4c2540598c,they lost me at us ending  i mean i dont eat greypoupon or anything but i prefer the bleaker original
3342,201c6c35e2,good morning got to be afternoon
3343,b3c6a71077,getting stressed over a sortie tomorrow and like i am really really stress
3344,f78d0594ce,bread in the oven room cleaned almost done with the things on the list for today
3345,11cab5bac2,you sure are dedicatedgotta love that  have a great  productive day
3346,37c1594abc,stuck here  lady
3347,d0c93e2a81,stuck in anniston mississippi because we got in a car accident  now im scared to drive  boy drivers ed should be fun this summer d
3348,83d9d8ffbe,popular
3349,a9b155d544,live chat soooon most likely
3350,37681f23e9,eating some breakfast at panera bread boring cloudy weather lil drizzle
3351,1305139c4a,kikireestl nooo you were on my yahoo account hmm i wanna say  days idk fosho
3352,3cdfcc7a2c,its not a reg gig yet but hopefully it will be havent done massage in a while actually
3353,09554aef59,about  again todayy yayy
3354,c25f1544bd,there is a macbook pro sitting close by and my poor macbook is ashamed with its plastic face and sides
3355,32cde6dbc5,i miss you
3356,4e1101e520,its weird being at the guys house
3357,ed58e3db1d,disappointed
3358,daba837f14,i didnt even get a chance to shop  aldi
3359,9664d60456,thanks
3360,a29a6f5c41,happy
3361,a4d9ee1aac,good
3362,5729a6ebb9,hmm i guess where the world is headed  make predictions
3363,b93d5198af,so far ive tried to kill myself twice in the  mins ive been outside by tripping on stupid things  i knew i shouldve stayed in bed
3364,771545d181,cant wait
3365,65cbb266bf,shut
3366,b93f47d6b0,i can still read em
3367,ce7efcdd0d,great
3368,d18a58850f,wish
3369,f48211d914,spent the last  years largely ambivalent about sw dev practices can feel care factor returning look out
3370,38c94c08b8,still alive
3371,bb16d5ae08,curses upon the ridiculously slow internetz at work  the dang image just now loaded
3372,817b6da55c,okay so the only reason im not buying this app is because i hate ea and all that it stands for simcity rocks though
3373,6bb7fa91b2,have fun
3374,a9b501f7cd,fun
3375,540fd43bae,looks nice
3376,9e734c1ed3,ill put your name on the list
3377,0145dc9e7c,good morning my fellow tweeters
3378,bbcf6de580,i love you
3379,342c394b9e,everest
3380,fa625455c7,im bored
3381,14c9c24f55,if you had owned an actual cellphone that would have been video and called a qik
3382,475e19cb22,oh joy its gong to be a long weekebd yipee â¡
3383,e035bf28b6,goin to sleeeeep
3384,a2a8a42a36,report your findings to me
3385,42e4df338b,good
3386,c0a39bf520,deliver
3387,645e740cb0,lmaothats sad kinda discourages me  goin if the  wack
3388,2bca22c7f3,yup but what they going do hes the mother effin champion lol
3389,c0603f62dd,on the radio  they were amazing yesterday
3390,f0c1aa8e72,mad
3391,a24748151f,this is the worst
3392,4626b8b37a,my shoes hurt my feet
3393,caa591cb69,and i had our first fight
3394,46632450a3,back to work
3395,7505a3b214,its a beautiful nice day and im stuck inside
3396,8d69c4d8e4,you disappointed me
3397,91c6546f6b,aarg looks like i have to go home to vegas this weekend so much for maker faire
3398,d29e6d773c,fawxing crayons
3399,e0589e3ebd,im so sorry to hear that youre in the hospital  hope youll be better soon
3400,a4f6100563,a salt pig thing coz she broke her other one lol  do you guys even no wat a salt pig is
3401,d3d8561006,won
3402,c005d6cfde,my birthday is now over
3403,bb3ef3c925,thanks anyway
3404,b5eb308679,i miss you n we all miss you pls come back wherever
3405,936cc72c9d,i ate so much
3406,1af280ac83,i always have  do xtra cleaning  leaving so now were on da road  on  springhill suites then cafe  yum
3407,8034e259de,i was think of something with a better view but i am on a tight budget
3408,d45f55fad0,sad
3409,a7a4f1809e,yay
3410,6564a03aa0,working the graveyard shift
3411,f6df0fdbff,rocked
3412,b8547d3835,yup  on to mothers day any plans for your birthday
3413,ed036f1d74,problem
3414,a237d86171,rip curls
3415,82dd0bcffe,a pretty black top with flowers in pink hues
3416,89de64f532,can you get catacombs ffrom the cinemas i tried to get it from my local one a little while ago and theyh didnt have it
3417,e0f51840d2,dr hook  awesome
3418,20f387fede,you are quite welcome mr poole
3419,5d85831fa3,todays xkcd  looking forward to daily updates this week
3420,9ef3a57e41,i know i miss her
3421,2a20862961,its been raining the past few days but it was actually sunny today well for a little while now its super cloudy
3422,218412b76a,my younger sister flies in next week for a two week visit so blessed to look forward to seeing family members visit
3423,1d865c0717,help
3424,7b474b659d,what up why no tweets are you also filming in a place w no signal  hmmm
3425,73afc6a90d,yeah whateverin your twisted mind maybe  lol   oh wait thats mine too
3426,00e1d9ed60,you can see the coffee table again so when r u cominging  over  insult me into cleaning the rest of the house
3427,7a059ccc2f,mine too
3428,e4c90cafae,im mo nudge you again better watch out
3429,675d0f99ee,hard
3430,82369ff2a2,urghhhhhhhhhh
3431,46f859bacf,absolutely truthe horror of it still washes ovr me sometimes if i think  abt the actual last days but the gd memories go on
3432,d3b70656cd,mariemy heart goes out to you
3433,d6788e5a4f,good
3434,bef904fa13,awww you like anne curtis too tho rite its her soap thats gonna replace it
3435,5f72b7df41,very happy  
3436,43661e198b,look up our youtube jessandnicolemusic we are new leave comments and subscribe  thankyou x
3437,2cc6d6b3e6,haha
3438,4ca97418b7,totally works too
3439,be2fadb2bc,bored
3440,1c0b70106f,did a historical jesus ever
3441,4d9a27e25a,dont you need a server and someone who knows how to program to use wordpress love to but my knowledge is limited right now
3442,834651667b,so did you watch  id forgottenmost of it enjoyed reseeing it but paying for it today my face doesnt bounce back anymore
3443,688784c5a9,excited
3444,7d32d4866a,you are sooo lucky
3445,0cbab4e443,please donate to jpnnbak fund of dinero for the cable bill think of how you will make her
3446,d57bd01b7e,omg did anyone see the wee girl on bgt sucha shame
